date,gspc,gspc_next_year_pct_chg,gspc_prev_year_pct_chg,inflation_rate_pct,inflation_rate_pct_chg,interest_rate_pct,interest_rate_pct_chg
2013-04-30,1597.5699462890625,17.925975982963017,14.282744041288616,1.3619650588516832,-0.3422887160859171,0.15,0.0
1982-12-31,140.63999938964844,17.271041945070312,14.761318553578906,3.711558854718982,-4.679245742982165,8.83,-3.4700000000000006
1968-01-31,92.23999786376952,11.67606734810134,6.500400893364111,3.951367781155028,1.1388677811550325,4.63,-0.3700000000000001
2005-04-30,1156.8499755859375,13.29126619791356,4.474841919338128,2.802749867794824,-0.2490212493713852,2.7649999999999997,1.7649999999999997
1986-02-28,226.9199981689453,25.242382557856413,25.24561615090419,2.255639097744353,-1.4480646059593625,7.83,-0.6949999999999985
1962-08-31,59.119998931884766,22.631937262940465,-13.148230943241764,1.3333333333333286,-0.018018018018018,3.0,1.25
1986-07-31,236.1199951171875,34.956805968065886,23.67483625693557,1.5740740740740766,-1.7752082225766412,6.47,-1.4400000000000004
1966-07-31,83.5999984741211,13.337322642811364,-1.9354856608550224,3.481012658227853,1.5455287872601065,5.5,1.37
2014-10-31,2018.050048828125,3.0380841460969985,14.887790995370535,1.3223551823708954,0.0852829778369976,0.09,0.0099999999999999
1956-04-30,48.380001068115234,-5.45679894866378,27.449953200617504,1.1235955056179805,1.8670899294097991,2.72,1.2800000000000002
2013-05-31,1630.739990234375,17.956875885076016,24.45262223451106,1.7544165453768907,0.090422783138385,0.11,-0.05
1975-06-30,95.19000244140624,9.549318315740084,10.686049350472366,9.716599190283407,-1.795816159603728,5.359999999999999,-6.520000000000001
2004-09-30,1114.5799560546875,10.248713151401562,11.908992122305394,3.189189189189192,1.1483728626585863,1.5750000000000002,0.5700000000000003
1962-05-31,59.630001068115234,18.732184778737647,-10.41165376302476,1.342281879194626,0.6666062035189527,2.5,0.25
1960-11-30,55.540000915527344,28.41195268127058,-4.7014377507895135,1.360544217687082,-0.3695595885412917,2.625,-1.375
2018-04-30,2648.050048828125,11.245256842054603,11.066609473193015,2.8010117148075615,0.9261339939662014,1.69,0.7799999999999999
1974-06-30,86.0,10.686049350472366,-17.513909228940165,11.512415349887137,5.784491722202176,11.88,3.380000000000001
1974-08-31,72.1500015258789,20.41579406239607,-30.79136544280201,11.946902654867252,4.583482227313805,12.07,1.5199999999999996
1999-11-30,1388.9100341796875,-5.32504490483392,19.36010831205428,2.684563758389265,1.0726604725864166,5.43,0.5899999999999999
2006-09-30,1335.8499755859375,14.290528719763527,8.710859440285178,1.305220883534148,-3.0426052034223643,5.25,1.63
1965-06-30,84.12000274658203,0.7370364918499622,2.9746605858149486,1.607717041800643,0.3047854457094308,4.13,0.6299999999999999
1993-09-30,458.9299926757813,0.8236547707979637,9.844424625305075,2.7503526093088695,-0.4519763572122408,3.01,-0.1050000000000004
2015-12-31,2043.93994140625,9.535022667283643,-0.7265997205823517,1.3730868138309948,1.4624351269006453,0.15,0.03
1991-02-28,367.0700073242187,12.430872578077294,10.599894881756672,4.895104895104904,-0.337928629016103,6.27,-1.9550000000000016
1984-04-30,160.0500030517578,12.358636927298472,-2.663741299715184,4.233870967741938,0.6848104249444367,10.37,1.6249999999999982
1988-08-31,261.5199890136719,34.38743766108753,-20.70345703655984,4.173913043478258,-0.1818038349246427,8.09,1.34
1982-10-31,133.72000122070312,22.30780852433635,9.705473697835917,4.589114194236924,-5.001529080616882,9.49,-5.49
2014-11-30,2067.56005859375,0.6214984402612624,14.494879943455086,0.7564932696557398,-0.745242349962645,0.09,0.0050000000000001
1983-07-31,162.55999755859375,-7.320370371065671,51.79755637089018,2.5588536335721597,-3.2916339070562324,9.39,-3.25
1965-08-31,87.16999816894531,-11.552139390100043,6.525719440793271,1.607717041800643,0.3047854457094308,4.13,0.6299999999999999
1984-07-31,150.66000366210938,26.722417050465815,-7.320370371065671,4.291417165668659,1.7325635320964996,11.22,1.83
1968-12-31,103.86000061035156,-11.361450974786257,7.660411833873278,4.39882697947214,0.7514105660982713,6.13,1.63
2013-03-31,1569.18994140625,19.318886542338568,11.410961827101763,1.0630853814894483,-1.239654429809495,0.15,0.0199999999999999
1969-06-30,97.70999908447266,-25.575681197340995,-1.8778898495650005,5.444126074498564,0.9531081104267072,9.19,3.0599999999999996
1992-07-31,424.2099914550781,5.63871995227802,9.386038040699232,3.147877013177168,-0.6515150840872694,3.2,-2.5999999999999996
1979-02-28,96.27999877929688,18.051521710810125,10.615806257558503,10.09463722397476,3.540015375235268,10.02,3.26
2005-10-31,1207.010009765625,14.16143447508077,6.796147753687977,3.45549738219895,-0.067537848153353,3.76,2.0
1968-02-29,89.36000061035156,9.814230733174888,2.9730374133978428,3.9393939393939306,1.1356556216369258,4.75,-0.25
1970-09-30,84.30000305175781,16.654795703284442,-9.471648877445904,5.630026809651479,-0.0356955699519208,6.4399999999999995,-2.8100000000000005
2011-05-31,1345.199951171875,-2.5921793326568587,23.47967330636845,3.5588282522423347,2.505479279396674,0.09,-0.11
1960-06-30,56.91999816894531,13.562897872535492,-2.650937265944482,1.3698630136986376,0.6802078412848469,3.5,0.0
1977-04-30,98.44000244140624,-1.6355145981531969,-3.148363801119922,6.725663716814154,0.5226561980171676,4.72,-0.0650000000000003
1971-10-31,94.2300033569336,18.412392927973336,13.189193221541853,3.2828282828282753,-2.317171717171728,5.25,-1.0
1958-11-30,52.47999954223633,11.051827910921876,25.79098275815405,1.7605633802816902,-1.1379873443559807,2.5,-1.0
2014-01-31,1782.5899658203125,11.91524851405299,18.989258682632094,1.126349250105532,-0.8515742596435207,0.07,-0.07
2009-10-31,1036.18994140625,14.19335031951584,6.961542338709678,1.8382958691302815,0.7687211773228912,0.12,-0.71
1986-09-30,231.32000732421875,39.127605214532025,27.0430607414273,1.4719411223551009,-1.7569287731814671,5.86,-2.0549999999999997
2011-02-28,1327.219970703125,2.8977926686438717,20.165866819805785,2.681603264240854,0.3676438172969085,0.15,0.0199999999999999
2005-05-31,1191.5,6.595884668091691,6.319372425212222,2.5303110173958943,-0.7358838655654556,3.01,2.01
2000-03-31,1498.5799560546875,-22.571368223188507,16.49680587568181,3.0685920577617467,0.791668980838677,5.79,1.0099999999999998
2010-07-31,1101.5999755859375,17.309373451058345,11.556689489848242,1.1481045618391952,2.6324531737997994,0.18,0.03
2010-10-31,1183.260009765625,5.919243317990035,14.19335031951584,1.143160911570279,-0.6951349575600028,0.19,0.07
1973-12-31,97.5500030517578,-29.718097986919194,-17.365522634516147,9.389671361502346,5.740036325005996,10.09,4.71
1965-11-30,91.61000061035156,-12.182080108891888,8.516942190661123,1.923076923076928,0.9522031366691583,4.13,0.6299999999999999
2003-11-30,1058.199951171875,10.926100968833657,13.018119418900408,1.879491431730241,-0.4974185852476978,0.99,-0.28
2020-07-31,3271.1201171875,34.365587571392275,9.755140143431538,1.3096453823307064,-0.4401345070984364,0.09,-2.31
2008-03-31,1322.699951171875,-39.678685675440065,-6.908494516818969,3.936889774827516,1.3631925043560489,2.9,-2.35
1977-10-31,92.33999633789062,0.8771986355991496,-10.26239556015214,6.724137931034481,1.8416786181954168,6.48,1.4800000000000004
1983-03-31,152.9600067138672,4.0664132380364,36.62022862152799,3.898840885142243,-2.6106989577309463,8.76,-5.870000000000001
1969-08-31,95.51000213623048,-14.647686294896594,-3.388628822009438,5.698005698005698,1.2337199837199837,9.75,3.75
1977-03-31,98.41999816894533,-9.35785333856948,-4.23275140236619,6.951871657754008,0.9027223193797118,4.67,-0.1399999999999996
1996-07-31,639.9500122070312,49.1225844761549,13.85795377482234,2.877697841726622,0.2602481772970879,5.26,-0.5099999999999998
1958-05-31,44.09000015258789,33.09140417803224,-7.0419568439754245,2.8469750889679615,-0.461848440443811,0.5,-2.5
2019-03-31,2834.39990234375,-8.813499261221347,7.328258360632944,1.996439775530246,-0.4663041678045561,2.4,0.97
2001-03-31,1160.3299560546875,-1.1151949786979496,-22.571368223188507,3.2691185055458227,0.200526447784076,5.4,-0.3899999999999997
1976-07-31,103.44000244140624,-4.437358719017005,16.552115426936602,5.709023941068143,-2.8909760589318516,5.28,-0.8300000000000001
2001-01-31,1366.010009765625,-17.262688919403267,-2.0402128400121295,3.533568904593639,0.3116844061133887,5.96,0.4000000000000003
1969-02-28,98.12999725341795,-8.794453780663245,9.814230733174888,5.24781341107873,1.3084194716847994,6.75,2.0
1987-01-31,274.0799865722656,-6.2062098954320835,29.417314265779027,2.104300091491306,-1.0089074556785027,6.13,-1.79
1968-10-31,103.41000366210938,-6.082584559304158,10.836013161481992,4.733727810650892,1.9981655006205012,6.0,2.0
1958-02-28,40.84000015258789,35.67580715080131,-5.594078277485111,3.597122302158273,-0.134220981423816,1.5,-1.5
1970-10-31,83.25,13.189193221541853,-14.281303906851644,5.600000000000003,-0.3322033898305099,6.25,-3.25
2018-02-28,2713.830078125,2.603696991898414,14.815716499221349,2.3597114039729186,-0.020901029467351,1.42,0.7599999999999999
1998-12-31,1229.22998046875,19.5260466588784,26.66858915596535,1.6707920792079314,0.0994532985668252,4.67,-0.8300000000000001
1993-06-30,450.5299987792969,-1.3894767901330405,10.38613774916756,2.775800711743776,-0.3813211678450723,2.99,-0.7249999999999996
1990-02-28,331.8900146484375,10.599894881756672,14.896500546624514,5.233033524121007,0.2544927515888204,8.225000000000001,-1.084999999999999
1981-11-30,126.3499984741211,9.639889554625109,-10.08397763130219,8.922363847045196,-3.593933415014771,13.08,-2.0999999999999996
2008-04-30,1385.5899658203125,-37.00806017010501,-6.528736389407568,4.1755430418035155,1.4846788442726453,2.28,-2.97
1964-02-29,77.80000305175781,12.377888015006176,21.01415763546447,1.3114754098360608,-0.0174282446489841,3.5,0.5
1985-09-30,182.0800018310547,27.0430607414273,9.620707489667476,3.228869895536568,-1.028555847037686,7.915,-3.4650000000000007
2004-02-29,1144.93994140625,5.123415828051161,36.116020706746674,1.7372421281216164,-1.28289210006629,1.01,-0.24
1983-09-30,166.07000732421875,0.0180639356740126,37.908993397614864,2.851323828920567,-2.287862466582641,9.52,-0.7200000000000006
2011-04-30,1363.6099853515625,2.5153855718709663,14.90870005484827,3.568645784634565,1.547659700540594,0.1,-0.1
1971-11-30,93.98999786376952,24.13022749298126,7.786698570135908,3.266331658291468,-2.303960118896845,4.9399999999999995,-0.75
2020-10-31,3269.9599609375,40.83902976879674,7.650874315595933,1.1745357842679691,-0.8767421976236565,0.09,-1.74
1965-07-31,85.25,-1.9354856608550224,2.4885786093167583,1.9354838709677464,0.9582851738993402,4.13,0.6299999999999999
1976-05-31,100.18000030517578,-4.052702681399349,9.906745615065203,5.970149253731335,-3.417605848309484,5.21,0.0499999999999998
1966-02-28,91.22000122070312,-4.867356261774041,4.3348975206431275,2.5559105431309925,1.2614121612539628,4.63,0.6299999999999999
2012-05-31,1310.3299560546875,24.45262223451106,-2.5921793326568587,1.6639937622385057,-1.894834490003829,0.16,0.07
2001-05-31,1255.8199462890625,-15.024441377776537,-11.599326490830764,3.2482598607888593,-0.4821853859018854,4.22,-2.03
2020-09-30,3363.0,28.086233692016055,12.975940493049668,1.1820661677274849,-0.5819767766938977,0.09,-2.035
1962-03-31,69.55000305175781,-4.2846919139829955,6.901330558951088,1.342281879194626,0.3253327266522507,2.75,0.75
1985-10-31,189.82000732421875,28.53228654175177,14.28744145315784,3.5137701804368495,-0.5376132187726306,7.94,-2.079999999999999
1993-04-30,440.19000244140625,2.435312288159035,6.082658029127117,3.2211882605583395,0.1975894404993465,2.94,-0.8050000000000002
1984-03-31,159.17999267578125,13.494165080204969,4.0664132380364,4.563894523326572,0.6650536381843288,9.84,1.08
2020-06-30,3100.2900390625,38.61606320225206,5.38895181016161,0.9860818253037064,-0.8253829810898027,0.08,-2.3
1986-08-31,252.92999267578125,30.391806959692374,34.08788958729843,1.7543859649122862,-1.388471177944854,6.29,-1.5300000000000002
1971-07-31,95.58000183105467,12.356138661169815,22.459959120913904,4.615384615384608,-0.7900207900207974,5.25,-2.0
1957-05-31,47.43000030517578,-7.0419568439754245,4.933627222556946,3.3088235294117725,1.4361643533818098,3.0,0.25
1970-08-31,81.5199966430664,21.47939506535758,-14.647686294896594,5.660377358490569,-0.0376283395151286,6.63,-3.12
1989-07-31,346.0799865722656,2.909734083139769,27.225939471261228,4.705882352941171,0.6849033319621549,9.22,1.4300000000000006
2007-07-31,1455.27001953125,-12.911007038333535,13.990410960606878,1.9700833742030384,-1.8486538966727248,5.25,0.0099999999999997
2004-12-31,1211.9200439453125,3.0010226581274932,8.993452410946762,2.9697624190064795,1.0435103551649825,2.23,1.25
1965-09-30,89.95999908447266,-14.895510962929505,6.866237536639084,1.9292604501607649,0.9552344761347886,4.13,0.6299999999999999
2021-06-30,4297.5,-11.91669848022106,38.61606320225206,5.365475239385408,4.379393414081702,0.06,-0.02
1998-09-30,1017.010009765625,26.12559843271423,7.361073633158672,1.485148514851489,-0.5995008850221577,5.47,-0.0350000000000001
1973-03-31,111.5199966430664,-15.728114969615484,4.029850576311086,5.060240963855425,1.5689691434065511,7.13,3.25
1961-01-31,61.779998779296875,11.42764276155931,11.09512336131281,1.360544217687082,-0.3695595885412917,1.5,-2.5
1971-05-31,99.62999725341795,9.93676783980769,30.150219832199156,4.63917525773197,-1.371753704016652,4.63,-3.37
1962-07-31,58.22999954223633,18.71886964944157,-12.777115519840482,1.3377926421404756,0.3242791286269717,2.75,1.75
1975-09-30,83.87000274658203,25.47990272726965,31.995595747759303,7.436399217221129,-4.625004291550801,6.24,-5.095000000000001
1968-06-30,99.58000183105467,-1.8778898495650005,9.863197817306286,4.491017964071856,1.7217871948410917,6.13,2.13
2014-12-31,2058.89990234375,-0.7265997205823517,11.39063378674811,-0.0893483130696503,-1.6682956814907008,0.12,0.03
2012-02-29,1365.6800537109375,10.910315311051445,2.8977926686438717,2.6513981930217807,-0.0302050712190733,0.11,-0.0399999999999999
1993-03-31,451.6700134277344,-1.3062687888635944,11.885360225955113,3.225806451612903,0.0453330788318293,3.02,-0.9300000000000002
1963-12-31,75.0199966430664,12.969879755163747,18.890647317264207,1.644736842105263,0.3114035087719344,3.5,0.5
2006-11-30,1400.6300048828125,5.7481283054735846,12.097034508496698,2.540650406504065,-0.8750090785195819,5.24,1.2400000000000002
1984-05-31,150.5500030517578,25.90501442008748,-7.291087125064283,4.221105527638193,1.6437859400093275,10.48,1.8000000000000007
